,0,1,2,3,4,5
0,0.027395604855596334,-0.006112156024794768,0.03585979199113825,0.019736802905936393,-0.04058226521123505,0.047562235163675595
1,0.0261139701990353,0.028606430527695383,-0.037188636732445414,-0.004961406210443287,-0.012920197576741878,0.042676498884860185
2,0.014386512008066454,0.032276161327083,-0.005658580117266887,-0.027276127821522313,0.005458478701583481,-0.04361827438958247
3,0.03276311719925821,0.013166439912206486,0.025808774008537386,-0.014547403187013164,0.04706980243949033,0.03931211213221977
4,0.027838349707376187,-0.030536129214803243,-0.0033278996272965823,-0.04561962342127712,-0.03457105079324522,0.018304895324245462
5,0.024476215590781714,0.04675097324342101,-0.017417464186184808,-0.012954029396513113,-0.003044418872419208,-0.03105286409157143
6,-0.03700784946645284,-0.002429507377406626,-0.02730906509491159,0.016981399468251036,-0.006284808112766927,0.03326781960578375
7,0.020026510200224914,-0.018763335861795894,0.033225980139520106,0.03047643574968019,-0.011252162096982555,-0.02116718960697559
8,0.01824955039749755,-0.03602475163906902,-0.03000917975248917,-0.049263773024899454,0.02869243775021384,0.016485085659203213
9,0.02051653786263351,0.02807290310219679,-0.004108422446166005,0.006874119595289375,-0.036020300187234254,-0.038546992646402656
10,0.016840296179047167,-0.002890379385686748,0.006523610648118883,0.026499885741602558,0.01347183200005908,0.005357940065799583
11,0.005920716074541355,-0.01960499019373878,-0.04691821654320606,-0.006328261076763764,-0.02854153271804708,-0.009147135627536385
12,0.03534030732681661,-0.026606051413465927,-0.0441697258310934,-0.021861610797800347,-0.02064062422333164,0.016191651472689507
13,0.0057032152341278345,0.02838982091064135,0.016431354032738755,-0.009361313855992948,0.031402038466603464,-0.03330270800922961
14,-0.04772879268661395,-0.040995213922435825,0.02223593505964503,-0.003812276974861262,-0.033872822096639825,0.00010447751033635378
15,-0.03476878972868316,0.019632037507773606,-0.00538437244259693,-0.011897877390351752,-0.01984879108521235,0.013028259311888847
16,-0.013818738944660958,-0.0412350080683899,-0.038199409787948474,0.04618976645495146,0.04085806907076071,0.019970713381074957
17,-0.023413003854048042,0.046917637734772394,0.027875090396579462,0.021689018915899562,-0.005063849785621133,-0.0227758438154841
18,-0.04036090378465007,0.04026023965438417,-0.004422371016638893,-0.02976366352047697,-0.01940433758493475,0.007921956894189596
19,-0.03232272170607683,0.03566142840923755,0.025851952983521012,0.02194629559509368,-0.006790696022489629,0.01273088407024432
20,0.008409796891273557,0.014984660155482,-0.04155556788601109,-0.008419259782939037,-0.045838582613810755,-0.000600918075548107
21,-0.01701387876672147,-0.03554758111339531,-0.03965970322774484,0.008764457217771205,-0.03294070314631139,0.04251201183767972
22,0.008106113970039497,-0.015313019546516295,0.009091549148141675,-0.04771961289703025,0.04585592132414454,-0.001769656305709977
23,0.028273522725028623,-0.04172700000775614,-0.0013341669161839654,-0.0009293005645479081,0.04378264549749829,0.007172805237607539
24,-0.0026510598943046194,-0.023302433690810642,-0.016843100265744784,0.002067240247153779,-0.006108853969495332,-0.04783879201196696
25,0.032629192419435786,0.039616077183976674,-0.035975091100138926,0.00540361435390494,-0.039142425886455647,0.01722400930398117
26,-0.02187662161609917,0.015942263469190178,0.022699461428688263,0.026864749191765704,-0.039225905404410344,0.0416011845137608
27,-0.02697860091051192,-0.046258744382382026,0.005485246939148336,-0.012907771613756126,0.032978974313241316,0.030825147206430183
28,-0.018286110717728465,0.0452899395069745,-0.02090821618598814,0.001505712923171454,-0.024403490943239726,0.04360435700489634
29,-0.03353921824179819,-0.045508938060767105,-0.006490293999696206,0.04923755640558371,0.039167726625491395,0.024860801945694923
30,0.039079249087852486,0.03934466396978632,0.001885836038644906,-0.0184070948169207,0.027201243211098805,0.016166126316776108
31,-0.012634227112628994,-0.040553333193848476,0.024678961134902602,-0.023753948407713533,0.043681315053377925,-0.025902942499431526
32,-0.0377242067588514,0.033111267212490615,-0.0346715683375506,-0.03207316918422609,0.009938279152084352,0.03745620408374645
33,-0.03035653342854268,-0.018967632709990523,0.027740483824117756,0.04718264260609674,7.411862023423144e-05,-0.03561024974487492
34,-0.04860637122917985,-0.027034397000114476,-0.0368177782213479,0.01776586736128575,-0.03781674953714689,0.0006329931620633
35,0.01942624356428865,0.008111660922090235,-0.03002243483399424,0.030412452618226272,0.021540712961580166,0.023898400391554178
36,-0.03689422484426868,-0.03762461963496554,0.042756255100650765,-0.010242180617505937,-0.019905130821906026,-0.0011415954648466675
37,0.016286421276358244,0.045562325704696996,-0.0213553773117945,0.04248084293120272,-0.04751405086137437,0.0055198042326824685
38,0.013397511168108512,-0.03941025962492467,-0.03596604029360874,-0.008088568068369618,0.046623191214318176,0.009604255323437283
39,0.043302322160021126,0.030436091561297077,-0.0032618398444708486,0.028476344925218746,-0.04821632160230123,-0.039085600323426506
40,0.032942861488273634,0.029681708832516175,-0.026735925803356632,0.0030769590599053487,0.010601582070001093,0.03677389537760112
41,0.010310715733872567,-0.008742843072631968,-0.012581595659281731,-0.007411791362649012,0.015193102557997419,0.03674906317523249
42,-0.004610311792370025,-0.02521604370486419,-0.02633376370024189,0.024601428024344642,0.03165687634239104,-0.03947219201458751
43,-0.043344114304482186,0.00944336637564518,-0.035382675580730175,0.03246641904563413,-0.018966532607592557,-0.03561280670288574
44,0.04209704724874502,-0.033446827726472186,-0.021527991766206445,-0.034638660480794135,-0.038450993633464506,-0.047885198366356
45,-0.04446045908357399,-0.03253585290641473,-0.04466180673728246,0.009114381611097122,0.01807145267995064,-0.010636954316797176
46,-0.018200890304795058,0.00045262370222300954,0.037500494223460856,0.0351131626822206,-0.04565249379872081,-0.031850159040347596
47,-0.0263255128895604,-0.025061242416778817,0.007123265174277272,-0.008373757429680773,-0.0450745880072406,-0.012638586154042841
48,0.0023752948717637224,-0.03983280970962841,0.033345855378855975,-0.044803813353489576,0.04248418690180621,-0.04008868584201245
49,0.03435749515977528,0.04026531439276171,0.04795706805865927,0.030202588027359357,0.027947754077132892,0.014248327599554767
